timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1600074214206,790,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-587,text,false,,3012,123,433,433,https://www.firstbench.app/,789,0,297
1600074214206,789,Course Selection-0,301,Moved Permanently,JMeter Users 1-587,text,true,,428,123,433,433,http://www.firstbench.app/#courses-section,789,0,297
1600074214995,1,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-587,text,false,,2584,0,433,433,https://www.firstbench.app/,0,0,0
1600074206669,8330,Course Selection,200,OK,JMeter Users 1-217,text,true,,33361,246,432,432,https://www.firstbench.app/,355,0,0
1600074206669,355,Course Selection-0,301,Moved Permanently,JMeter Users 1-217,text,true,,428,123,432,432,http://www.firstbench.app/#courses-section,355,0,0
1600074207024,7975,Course Selection-1,200,OK,JMeter Users 1-217,text,true,,32933,123,432,432,https://www.firstbench.app/,3148,0,0
1600074195244,19767,Course Selection,200,OK,JMeter Users 1-534,text,true,,33361,246,431,431,https://www.firstbench.app/,668,0,391
1600074195244,668,Course Selection-0,301,Moved Permanently,JMeter Users 1-534,text,true,,428,123,431,431,http://www.firstbench.app/#courses-section,668,0,391
1600074195911,19100,Course Selection-1,200,OK,JMeter Users 1-534,text,true,,32933,123,431,431,https://www.firstbench.app/,17361,0,4562
1600074214460,553,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-269,text,false,,3012,123,431,431,https://www.firstbench.app/,552,0,278
1600074214460,552,Course Selection-0,301,Moved Permanently,JMeter Users 1-269,text,true,,428,123,431,431,http://www.firstbench.app/#courses-section,552,0,278
1600074215012,1,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-269,text,false,,2584,0,431,431,https://www.firstbench.app/,0,0,0
1600074207601,7420,Course Selection,200,OK,JMeter Users 1-884,text,true,,33361,246,430,430,https://www.firstbench.app/,2361,0,2084
1600074207601,2361,Course Selection-0,301,Moved Permanently,JMeter Users 1-884,text,true,,428,123,430,430,http://www.firstbench.app/#courses-section,2361,0,2084
1600074209962,5059,Course Selection-1,200,OK,JMeter Users 1-884,text,true,,32933,123,430,430,https://www.firstbench.app/,2760,0,0
1600074197294,17739,Course Selection,200,OK,JMeter Users 1-793,text,true,,33361,246,429,429,https://www.firstbench.app/,949,0,305
1600074197294,949,Course Selection-0,301,Moved Permanently,JMeter Users 1-793,text,true,,428,123,429,429,http://www.firstbench.app/#courses-section,949,0,305
1600074198243,16790,Course Selection-1,200,OK,JMeter Users 1-793,text,true,,32933,123,429,429,https://www.firstbench.app/,15582,0,960
1600074210538,4502,Course Selection,200,OK,JMeter Users 1-104,text,true,,33361,246,429,429,https://www.firstbench.app/,289,0,0
1600074213612,1428,Course Selection,200,OK,JMeter Users 1-689,text,true,,33361,246,429,429,https://www.firstbench.app/,283,0,0
1600074210538,289,Course Selection-0,301,Moved Permanently,JMeter Users 1-104,text,true,,428,123,429,429,http://www.firstbench.app/#courses-section,289,0,0
1600074213612,283,Course Selection-0,301,Moved Permanently,JMeter Users 1-689,text,true,,428,123,429,429,http://www.firstbench.app/#courses-section,283,0,0
1600074213895,1145,Course Selection-1,200,OK,JMeter Users 1-689,text,true,,32933,123,429,429,https://www.firstbench.app/,578,0,0
1600074210827,4213,Course Selection-1,200,OK,JMeter Users 1-104,text,true,,32933,123,429,429,https://www.firstbench.app/,3666,0,567
1600074212575,2465,Landing page,200,OK,JMeter Users 1-143,text,true,,33361,246,427,427,https://www.firstbench.app/,529,0,267
1600074212575,529,Landing page-0,301,Moved Permanently,JMeter Users 1-143,text,true,,428,123,427,427,http://www.firstbench.app/,529,0,267
1600074213104,1936,Landing page-1,200,OK,JMeter Users 1-143,text,true,,32933,123,427,427,https://www.firstbench.app/,817,0,0
1600074213656,1393,Course Selection,200,OK,JMeter Users 1-718,text,true,,33361,246,427,427,https://www.firstbench.app/,289,0,0
1600074213656,289,Course Selection-0,301,Moved Permanently,JMeter Users 1-718,text,true,,428,123,427,427,http://www.firstbench.app/#courses-section,289,0,0
1600074213945,1104,Course Selection-1,200,OK,JMeter Users 1-718,text,true,,32933,123,427,427,https://www.firstbench.app/,560,0,0
1600074209918,5136,Landing page,200,OK,JMeter Users 1-577,text,true,,33361,246,426,426,https://www.firstbench.app/,1288,0,1002
1600074209918,1288,Landing page-0,301,Moved Permanently,JMeter Users 1-577,text,true,,428,123,426,426,http://www.firstbench.app/,1288,0,1002
1600074211206,3848,Landing page-1,200,OK,JMeter Users 1-577,text,true,,32933,123,426,426,https://www.firstbench.app/,2984,0,0
1600074212084,2978,Landing page,200,OK,JMeter Users 1-391,text,true,,33361,246,426,426,https://www.firstbench.app/,541,0,274
1600074208745,6317,Course Selection,200,OK,JMeter Users 1-670,text,true,,33361,246,426,426,https://www.firstbench.app/,262,0,0
1600074212084,541,Landing page-0,301,Moved Permanently,JMeter Users 1-391,text,true,,428,123,426,426,http://www.firstbench.app/,541,0,274
1600074208745,262,Course Selection-0,301,Moved Permanently,JMeter Users 1-670,text,true,,428,123,426,426,http://www.firstbench.app/#courses-section,262,0,0
1600074212625,2437,Landing page-1,200,OK,JMeter Users 1-391,text,true,,32933,123,426,426,https://www.firstbench.app/,1172,0,0
1600074209007,6055,Course Selection-1,200,OK,JMeter Users 1-670,text,true,,32933,123,426,426,https://www.firstbench.app/,5043,0,549
1600074201930,13136,Landing page,200,OK,JMeter Users 1-832,text,true,,33361,246,425,425,https://www.firstbench.app/,485,0,0
1600074201930,485,Landing page-0,301,Moved Permanently,JMeter Users 1-832,text,true,,428,123,425,425,http://www.firstbench.app/,485,0,0
1600074202415,12651,Landing page-1,200,OK,JMeter Users 1-832,text,true,,32933,123,425,425,https://www.firstbench.app/,10857,0,743
1600074212750,2319,Course Selection,200,OK,JMeter Users 1-599,text,true,,33361,246,425,425,https://www.firstbench.app/,267,0,0
1600074212750,267,Course Selection-0,301,Moved Permanently,JMeter Users 1-599,text,true,,428,123,425,425,http://www.firstbench.app/#courses-section,267,0,0
1600074213017,2052,Course Selection-1,200,OK,JMeter Users 1-599,text,true,,32933,123,425,425,https://www.firstbench.app/,1175,0,0
1600074206089,8987,Course Selection,200,OK,JMeter Users 1-938,text,true,,33361,246,424,424,https://www.firstbench.app/,786,0,282
1600074206089,786,Course Selection-0,301,Moved Permanently,JMeter Users 1-938,text,true,,428,123,424,424,http://www.firstbench.app/#courses-section,786,0,282
1600074206876,8200,Course Selection-1,200,OK,JMeter Users 1-938,text,true,,32933,123,424,424,https://www.firstbench.app/,7318,0,0
1600074211118,3961,Course Selection,200,OK,JMeter Users 1-248,text,true,,33361,246,423,423,https://www.firstbench.app/,294,0,0
1600074211118,294,Course Selection-0,301,Moved Permanently,JMeter Users 1-248,text,true,,428,123,423,423,http://www.firstbench.app/#courses-section,294,0,0
1600074211412,3667,Course Selection-1,200,OK,JMeter Users 1-248,text,true,,32933,123,423,423,https://www.firstbench.app/,2795,0,0
1600074211788,3308,Course Selection,200,OK,JMeter Users 1-245,text,true,,33361,246,422,422,https://www.firstbench.app/,285,0,0
1600074211788,285,Course Selection-0,301,Moved Permanently,JMeter Users 1-245,text,true,,428,123,422,422,http://www.firstbench.app/#courses-section,285,0,0
1600074212074,3022,Course Selection-1,200,OK,JMeter Users 1-245,text,true,,32933,123,422,422,https://www.firstbench.app/,2155,0,0
1600074210664,4439,Course Selection,200,OK,JMeter Users 1-852,text,true,,33361,246,421,421,https://www.firstbench.app/,293,0,0
1600074210664,293,Course Selection-0,301,Moved Permanently,JMeter Users 1-852,text,true,,428,123,421,421,http://www.firstbench.app/#courses-section,293,0,0
1600074210958,4145,Course Selection-1,200,OK,JMeter Users 1-852,text,true,,32933,123,421,421,https://www.firstbench.app/,3299,0,0
1600074213144,1965,Landing page,200,OK,JMeter Users 1-163,text,true,,33361,246,420,420,https://www.firstbench.app/,569,0,284
1600074213144,569,Landing page-0,301,Moved Permanently,JMeter Users 1-163,text,true,,428,123,420,420,http://www.firstbench.app/,569,0,284
1600074213713,1396,Landing page-1,200,OK,JMeter Users 1-163,text,true,,32933,123,420,420,https://www.firstbench.app/,843,0,0
1600074212750,2375,Course Selection,200,OK,JMeter Users 1-421,text,true,,33361,246,420,420,https://www.firstbench.app/,283,0,0
1600074212750,283,Course Selection-0,301,Moved Permanently,JMeter Users 1-421,text,true,,428,123,420,420,http://www.firstbench.app/#courses-section,283,0,0
1600074213033,2092,Course Selection-1,200,OK,JMeter Users 1-421,text,true,,32933,123,420,420,https://www.firstbench.app/,1338,0,0
1600074212708,2426,Course Selection,200,OK,JMeter Users 1-880,text,true,,33361,246,419,419,https://www.firstbench.app/,486,0,0
1600074212708,486,Course Selection-0,301,Moved Permanently,JMeter Users 1-880,text,true,,428,123,419,419,http://www.firstbench.app/#courses-section,486,0,0
1600074213194,1940,Course Selection-1,200,OK,JMeter Users 1-880,text,true,,32933,123,419,419,https://www.firstbench.app/,1106,0,0
1600074214574,570,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-500,text,false,,3012,123,418,418,https://www.firstbench.app/,569,0,284
1600074214574,569,Course Selection-0,301,Moved Permanently,JMeter Users 1-500,text,true,,428,123,418,418,http://www.firstbench.app/#courses-section,569,0,284
1600074215143,1,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-500,text,false,,2584,0,418,418,https://www.firstbench.app/,0,0,0
1600074212403,2751,Landing page,200,OK,JMeter Users 1-952,text,true,,33361,246,418,418,https://www.firstbench.app/,733,0,270
1600074212403,733,Landing page-0,301,Moved Permanently,JMeter Users 1-952,text,true,,428,123,418,418,http://www.firstbench.app/,733,0,270
1600074213136,2018,Landing page-1,200,OK,JMeter Users 1-952,text,true,,32933,123,418,418,https://www.firstbench.app/,1151,0,0
1600074185628,29538,Landing page,200,OK,JMeter Users 1-87,text,true,,33361,246,418,418,https://www.firstbench.app/,702,0,427
1600074185628,702,Landing page-0,301,Moved Permanently,JMeter Users 1-87,text,true,,428,123,418,418,http://www.firstbench.app/,702,0,427
1600074186330,28836,Landing page-1,200,OK,JMeter Users 1-87,text,true,,32933,123,418,418,https://www.firstbench.app/,15006,0,12422
1600074198246,16921,Landing page,200,OK,JMeter Users 1-894,text,true,,33361,246,418,418,https://www.firstbench.app/,357,0,0
1600074198246,357,Landing page-0,301,Moved Permanently,JMeter Users 1-894,text,true,,428,123,418,418,http://www.firstbench.app/,357,0,0
1600074198603,16564,Landing page-1,200,OK,JMeter Users 1-894,text,true,,32933,123,418,418,https://www.firstbench.app/,4606,0,583
1600074207320,7859,Course Selection,200,OK,JMeter Users 1-777,text,true,,33361,246,418,418,https://www.firstbench.app/,284,0,0
1600074207320,284,Course Selection-0,301,Moved Permanently,JMeter Users 1-777,text,true,,428,123,418,418,http://www.firstbench.app/#courses-section,284,0,0
1600074207604,7575,Course Selection-1,200,OK,JMeter Users 1-777,text,true,,32933,123,418,418,https://www.firstbench.app/,4161,0,0
1600074210904,4275,Course Selection,200,OK,JMeter Users 1-46,text,true,,33361,246,418,418,https://www.firstbench.app/,800,0,300
1600074210904,800,Course Selection-0,301,Moved Permanently,JMeter Users 1-46,text,true,,428,123,418,418,http://www.firstbench.app/#courses-section,800,0,300
1600074211704,3475,Course Selection-1,200,OK,JMeter Users 1-46,text,true,,32933,123,418,418,https://www.firstbench.app/,2590,0,0
1600074182199,32985,Landing page,200,OK,JMeter Users 1-764,text,true,,33361,246,416,416,https://www.firstbench.app/,1018,0,580
1600074182199,1018,Landing page-0,301,Moved Permanently,JMeter Users 1-764,text,true,,428,123,416,416,http://www.firstbench.app/,1018,0,580
1600074183218,31966,Landing page-1,200,OK,JMeter Users 1-764,text,true,,32933,123,416,416,https://www.firstbench.app/,31392,0,15918
1600074213452,1741,Landing page,200,OK,JMeter Users 1-651,text,true,,33361,246,416,416,https://www.firstbench.app/,290,0,0
1600074213452,290,Landing page-0,301,Moved Permanently,JMeter Users 1-651,text,true,,428,123,416,416,http://www.firstbench.app/,290,0,0
1600074213742,1451,Landing page-1,200,OK,JMeter Users 1-651,text,true,,32933,123,416,416,https://www.firstbench.app/,1156,0,582
1600074214612,586,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-40,text,false,,3012,123,416,416,https://www.firstbench.app/,585,0,287
1600074214612,585,Course Selection-0,301,Moved Permanently,JMeter Users 1-40,text,true,,428,123,416,416,http://www.firstbench.app/#courses-section,585,0,287
1600074215197,1,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-40,text,false,,2584,0,416,416,https://www.firstbench.app/,0,0,0
1600074214636,565,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-899,text,false,,3012,123,416,416,https://www.firstbench.app/,565,0,281
1600074214636,565,Course Selection-0,301,Moved Permanently,JMeter Users 1-899,text,true,,428,123,416,416,http://www.firstbench.app/#courses-section,565,0,281
1600074215201,0,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-899,text,false,,2584,0,416,416,https://www.firstbench.app/,0,0,0
1600074196012,19196,Course Selection,200,OK,JMeter Users 1-760,text,true,,33361,246,416,416,https://www.firstbench.app/,1791,0,580
1600074196012,1791,Course Selection-0,301,Moved Permanently,JMeter Users 1-760,text,true,,428,123,416,416,http://www.firstbench.app/#courses-section,1791,0,580
1600074197803,17405,Course Selection-1,200,OK,JMeter Users 1-760,text,true,,32933,123,416,416,https://www.firstbench.app/,16540,0,926
1600074211990,3222,Course Selection,200,OK,JMeter Users 1-956,text,true,,33361,246,416,416,https://www.firstbench.app/,280,0,0
1600074211990,280,Course Selection-0,301,Moved Permanently,JMeter Users 1-956,text,true,,428,123,416,416,http://www.firstbench.app/#courses-section,280,0,0
1600074212270,2942,Course Selection-1,200,OK,JMeter Users 1-956,text,true,,32933,123,416,416,https://www.firstbench.app/,1741,0,0
1600074213488,1728,Course Selection,200,OK,JMeter Users 1-995,text,true,,33361,246,415,415,https://www.firstbench.app/,274,0,0
1600074213488,274,Course Selection-0,301,Moved Permanently,JMeter Users 1-995,text,true,,428,123,415,415,http://www.firstbench.app/#courses-section,274,0,0
1600074213762,1454,Course Selection-1,200,OK,JMeter Users 1-995,text,true,,32933,123,415,415,https://www.firstbench.app/,871,0,0
1600074214675,565,Landing page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-722,text,false,,3012,123,414,414,https://www.firstbench.app/,564,0,280
1600074214675,564,Landing page-0,301,Moved Permanently,JMeter Users 1-722,text,true,,428,123,414,414,http://www.firstbench.app/,564,0,280
1600074215239,1,Landing page-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-722,text,false,,2584,0,414,414,https://www.firstbench.app/,0,0,0
1600074211288,3957,Landing page,200,OK,JMeter Users 1-996,text,true,,33361,246,414,414,https://www.firstbench.app/,290,0,0
1600074210333,4912,Course Selection,200,OK,JMeter Users 1-431,text,true,,33361,246,414,414,https://www.firstbench.app/,290,0,0
1600074211288,290,Landing page-0,301,Moved Permanently,JMeter Users 1-996,text,true,,428,123,414,414,http://www.firstbench.app/,290,0,0
1600074210333,290,Course Selection-0,301,Moved Permanently,JMeter Users 1-431,text,true,,428,123,414,414,http://www.firstbench.app/#courses-section,290,0,0
1600074211578,3667,Landing page-1,200,OK,JMeter Users 1-996,text,true,,32933,123,414,414,https://www.firstbench.app/,3106,0,2252
1600074210623,4622,Course Selection-1,200,OK,JMeter Users 1-431,text,true,,32933,123,414,414,https://www.firstbench.app/,2342,0,0
1600074212183,3066,Landing page,200,OK,JMeter Users 1-509,text,true,,33361,246,413,413,https://www.firstbench.app/,554,0,284
1600074212183,554,Landing page-0,301,Moved Permanently,JMeter Users 1-509,text,true,,428,123,413,413,http://www.firstbench.app/,554,0,284
1600074212737,2512,Landing page-1,200,OK,JMeter Users 1-509,text,true,,32933,123,413,413,https://www.firstbench.app/,1410,0,0
1600074210122,5128,Landing page,200,OK,JMeter Users 1-746,text,true,,33361,246,413,413,https://www.firstbench.app/,575,0,286
1600074210122,575,Landing page-0,301,Moved Permanently,JMeter Users 1-746,text,true,,428,123,413,413,http://www.firstbench.app/,575,0,286
1600074210697,4553,Landing page-1,200,OK,JMeter Users 1-746,text,true,,32933,123,413,413,https://www.firstbench.app/,3117,0,0
1600074213252,2006,Course Selection,200,OK,JMeter Users 1-387,text,true,,33361,246,413,413,https://www.firstbench.app/,285,0,0
1600074213252,285,Course Selection-0,301,Moved Permanently,JMeter Users 1-387,text,true,,428,123,413,413,http://www.firstbench.app/#courses-section,285,0,0
1600074213537,1721,Course Selection-1,200,OK,JMeter Users 1-387,text,true,,32933,123,413,413,https://www.firstbench.app/,1121,0,0
1600074198239,17022,Landing page,200,OK,JMeter Users 1-937,text,true,,33361,246,412,412,https://www.firstbench.app/,367,0,0
1600074198239,367,Landing page-0,301,Moved Permanently,JMeter Users 1-937,text,true,,428,123,412,412,http://www.firstbench.app/,367,0,0
1600074198606,16655,Landing page-1,200,OK,JMeter Users 1-937,text,true,,32933,123,412,412,https://www.firstbench.app/,14650,0,609
1600074212602,2662,Course Selection,200,OK,JMeter Users 1-457,text,true,,33361,246,412,412,https://www.firstbench.app/,565,0,277
1600074212602,565,Course Selection-0,301,Moved Permanently,JMeter Users 1-457,text,true,,428,123,412,412,http://www.firstbench.app/#courses-section,565,0,277
1600074213167,2097,Course Selection-1,200,OK,JMeter Users 1-457,text,true,,32933,123,412,412,https://www.firstbench.app/,1201,0,0
1600074195428,19842,Course Selection,200,OK,JMeter Users 1-550,text,true,,33361,246,411,411,https://www.firstbench.app/,571,0,287
1600074195428,571,Course Selection-0,301,Moved Permanently,JMeter Users 1-550,text,true,,428,123,411,411,http://www.firstbench.app/#courses-section,571,0,287
1600074195998,19272,Course Selection-1,200,OK,JMeter Users 1-550,text,true,,32933,123,411,411,https://www.firstbench.app/,18390,0,1786
1600074213596,1683,Landing page,200,OK,JMeter Users 1-888,text,true,,33361,246,411,411,https://www.firstbench.app/,277,0,0
1600074213596,277,Landing page-0,301,Moved Permanently,JMeter Users 1-888,text,true,,428,123,411,411,http://www.firstbench.app/,277,0,0
1600074213873,1406,Landing page-1,200,OK,JMeter Users 1-888,text,true,,32933,123,411,411,https://www.firstbench.app/,1127,0,569
1600074208471,6819,Landing page,200,OK,JMeter Users 1-545,text,true,,33361,246,411,411,https://www.firstbench.app/,1583,0,0
1600074208471,1583,Landing page-0,301,Moved Permanently,JMeter Users 1-545,text,true,,428,123,411,411,http://www.firstbench.app/,1583,0,0
1600074210054,5236,Landing page-1,200,OK,JMeter Users 1-545,text,true,,32933,123,411,411,https://www.firstbench.app/,4365,0,0
1600074212087,3208,Landing page,200,OK,JMeter Users 1-810,text,true,,33361,246,411,411,https://www.firstbench.app/,541,0,275
1600074212087,541,Landing page-0,301,Moved Permanently,JMeter Users 1-810,text,true,,428,123,411,411,http://www.firstbench.app/,541,0,275
1600074212629,2666,Landing page-1,200,OK,JMeter Users 1-810,text,true,,32933,123,411,411,https://www.firstbench.app/,1472,0,0
1600074210083,5216,Course Selection,200,OK,JMeter Users 1-472,text,true,,33361,246,411,411,https://www.firstbench.app/,292,0,0
1600074210083,292,Course Selection-0,301,Moved Permanently,JMeter Users 1-472,text,true,,428,123,411,411,http://www.firstbench.app/#courses-section,292,0,0
1600074210375,4924,Course Selection-1,200,OK,JMeter Users 1-472,text,true,,32933,123,411,411,https://www.firstbench.app/,2846,0,0
1600074212289,3013,Course Selection,200,OK,JMeter Users 1-272,text,true,,33361,246,410,410,https://www.firstbench.app/,269,0,0
1600074212289,269,Course Selection-0,301,Moved Permanently,JMeter Users 1-272,text,true,,428,123,410,410,http://www.firstbench.app/#courses-section,269,0,0
1600074212558,2744,Course Selection-1,200,OK,JMeter Users 1-272,text,true,,32933,123,410,410,https://www.firstbench.app/,1408,0,0
1600074200175,15126,Course Selection,200,OK,JMeter Users 1-762,text,true,,33361,246,410,410,https://www.firstbench.app/,783,0,288
1600074200175,783,Course Selection-0,301,Moved Permanently,JMeter Users 1-762,text,true,,428,123,410,410,http://www.firstbench.app/#courses-section,783,0,288
1600074200958,14343,Course Selection-1,200,OK,JMeter Users 1-762,text,true,,32933,123,410,410,https://www.firstbench.app/,10944,0,2752
1600074210627,4682,Landing page,200,OK,JMeter Users 1-700,text,true,,33361,246,409,409,https://www.firstbench.app/,566,0,286
1600074210627,566,Landing page-0,301,Moved Permanently,JMeter Users 1-700,text,true,,428,123,409,409,http://www.firstbench.app/,566,0,286
1600074211193,4116,Landing page-1,200,OK,JMeter Users 1-700,text,true,,32933,123,409,409,https://www.firstbench.app/,2313,0,0
1600074207030,8279,Landing page,200,OK,JMeter Users 1-492,text,true,,33361,246,409,409,https://www.firstbench.app/,547,0,284
1600074207030,547,Landing page-0,301,Moved Permanently,JMeter Users 1-492,text,true,,428,123,409,409,http://www.firstbench.app/,547,0,284
1600074207577,7732,Landing page-1,200,OK,JMeter Users 1-492,text,true,,32933,123,409,409,https://www.firstbench.app/,5646,0,0
1600074212734,2578,Landing page,200,OK,JMeter Users 1-39,text,true,,33361,246,409,409,https://www.firstbench.app/,270,0,0
1600074212734,270,Landing page-0,301,Moved Permanently,JMeter Users 1-39,text,true,,428,123,409,409,http://www.firstbench.app/,270,0,0
1600074213004,2308,Landing page-1,200,OK,JMeter Users 1-39,text,true,,32933,123,409,409,https://www.firstbench.app/,861,0,0
1600074213042,2277,Landing page,200,OK,JMeter Users 1-185,text,true,,33361,246,409,409,https://www.firstbench.app/,550,0,271
1600074213042,550,Landing page-0,301,Moved Permanently,JMeter Users 1-185,text,true,,428,123,409,409,http://www.firstbench.app/,550,0,271
1600074213592,1727,Landing page-1,200,OK,JMeter Users 1-185,text,true,,32933,123,409,409,https://www.firstbench.app/,870,0,0
1600074213631,1690,Course Selection,200,OK,JMeter Users 1-460,text,true,,33361,246,409,409,https://www.firstbench.app/,269,0,0
1600074213631,269,Course Selection-0,301,Moved Permanently,JMeter Users 1-460,text,true,,428,123,409,409,http://www.firstbench.app/#courses-section,269,0,0
1600074213900,1421,Course Selection-1,200,OK,JMeter Users 1-460,text,true,,32933,123,409,409,https://www.firstbench.app/,860,0,0
1600074210933,4392,Landing page,200,OK,JMeter Users 1-70,text,true,,33361,246,408,408,https://www.firstbench.app/,297,0,0
1600074210933,297,Landing page-0,301,Moved Permanently,JMeter Users 1-70,text,true,,428,123,408,408,http://www.firstbench.app/,297,0,0
1600074211230,4095,Landing page-1,200,OK,JMeter Users 1-70,text,true,,32933,123,408,408,https://www.firstbench.app/,1421,0,0
1600074187338,27989,Landing page,200,OK,JMeter Users 1-326,text,true,,33361,246,408,408,https://www.firstbench.app/,535,0,266
1600074187338,535,Landing page-0,301,Moved Permanently,JMeter Users 1-326,text,true,,428,123,408,408,http://www.firstbench.app/,535,0,266
1600074187873,27454,Landing page-1,200,OK,JMeter Users 1-326,text,true,,32933,123,408,408,https://www.firstbench.app/,17719,0,8332
1600074209181,6156,Landing page,200,OK,JMeter Users 1-279,text,true,,33361,246,408,408,https://www.firstbench.app/,524,0,259
1600074209181,524,Landing page-0,301,Moved Permanently,JMeter Users 1-279,text,true,,428,123,408,408,http://www.firstbench.app/,524,0,259
1600074209705,5632,Landing page-1,200,OK,JMeter Users 1-279,text,true,,32933,123,408,408,https://www.firstbench.app/,3841,0,0
1600074208898,6454,Course Selection,200,OK,JMeter Users 1-661,text,true,,33361,246,408,408,https://www.firstbench.app/,283,0,0
1600074208898,283,Course Selection-0,301,Moved Permanently,JMeter Users 1-661,text,true,,428,123,408,408,http://www.firstbench.app/#courses-section,283,0,0
1600074209181,6171,Course Selection-1,200,OK,JMeter Users 1-661,text,true,,32933,123,408,408,https://www.firstbench.app/,5348,0,575
1600074214773,580,Landing page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-555,text,false,,3012,123,407,407,https://www.firstbench.app/,580,0,289
1600074214773,580,Landing page-0,301,Moved Permanently,JMeter Users 1-555,text,true,,428,123,407,407,http://www.firstbench.app/,580,0,289
1600074215353,0,Landing page-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-555,text,false,,2584,0,407,407,https://www.firstbench.app/,0,0,0
1600074213319,2041,Course Selection,200,OK,JMeter Users 1-388,text,true,,33361,246,407,407,https://www.firstbench.app/,278,0,0
1600074213319,278,Course Selection-0,301,Moved Permanently,JMeter Users 1-388,text,true,,428,123,407,407,http://www.firstbench.app/#courses-section,278,0,0
1600074213597,1763,Course Selection-1,200,OK,JMeter Users 1-388,text,true,,32933,123,407,407,https://www.firstbench.app/,887,0,0
1600074181999,33365,Landing page,200,OK,JMeter Users 1-583,text,true,,33361,246,406,406,https://www.firstbench.app/,919,0,493
1600074181999,919,Landing page-0,301,Moved Permanently,JMeter Users 1-583,text,true,,428,123,406,406,http://www.firstbench.app/,919,0,493
1600074182918,32446,Landing page-1,200,OK,JMeter Users 1-583,text,true,,32933,123,406,406,https://www.firstbench.app/,24294,0,16724
1600074213341,2031,Course Selection,200,OK,JMeter Users 1-835,text,true,,33361,246,406,406,https://www.firstbench.app/,290,0,0
1600074213341,290,Course Selection-0,301,Moved Permanently,JMeter Users 1-835,text,true,,428,123,406,406,http://www.firstbench.app/#courses-section,290,0,0
1600074213631,1741,Course Selection-1,200,OK,JMeter Users 1-835,text,true,,32933,123,406,406,https://www.firstbench.app/,1162,0,583
1600074197775,17598,Course Selection,200,OK,JMeter Users 1-315,text,true,,33361,246,405,405,https://www.firstbench.app/,620,0,322
1600074197775,620,Course Selection-0,301,Moved Permanently,JMeter Users 1-315,text,true,,428,123,405,405,http://www.firstbench.app/#courses-section,620,0,322
1600074198395,16978,Course Selection-1,200,OK,JMeter Users 1-315,text,true,,32933,123,405,405,https://www.firstbench.app/,3796,0,2472
1600074211805,3572,Landing page,200,OK,JMeter Users 1-637,text,true,,33361,246,405,405,https://www.firstbench.app/,554,0,275
1600074211805,554,Landing page-0,301,Moved Permanently,JMeter Users 1-637,text,true,,428,123,405,405,http://www.firstbench.app/,554,0,275
1600074212359,3018,Landing page-1,200,OK,JMeter Users 1-637,text,true,,32933,123,405,405,https://www.firstbench.app/,2032,0,0
1600074212631,2748,Landing page,200,OK,JMeter Users 1-648,text,true,,33361,246,405,405,https://www.firstbench.app/,270,0,0
1600074212631,270,Landing page-0,301,Moved Permanently,JMeter Users 1-648,text,true,,428,123,405,405,http://www.firstbench.app/,270,0,0
1600074212901,2478,Landing page-1,200,OK,JMeter Users 1-648,text,true,,32933,123,405,405,https://www.firstbench.app/,1149,0,576
1600074211131,4253,Course Selection,200,OK,JMeter Users 1-876,text,true,,33361,246,405,405,https://www.firstbench.app/,305,0,0
1600074211131,305,Course Selection-0,301,Moved Permanently,JMeter Users 1-876,text,true,,428,123,405,405,http://www.firstbench.app/#courses-section,305,0,0
